Address,Balance(USD)

"""0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13""",247660 USD

"""0x711281C1b26AaEd86E40e4cAaf76c1962B45E161""",72137 USD

"""0x6F799f4bF6c1C56FB8d890E9E0FFF2934b0dE157""",57827 USD

"""0xa6Ae57b1dA8238Cd149bC718c40578E4620b752c""",44911 USD

"""0xE45c1b33E0BF2225117DF2B241b2736761b67c6D""",42541 USD

"""0x25a08D6c68183a371fD6015a28ad9a0aA57a9c57""",42159 USD

"""0x509076DfD28bC819860Cb696A38BBe89324D1C11""",30206 USD

"""0x55701A8a8f3BB87dB53B38a9E27Df23E85D024ab""",24296 USD

"""0x06D9Ca334a8a74474e9B6eE31280c494321Ae759""",23098 USD

"""0xA395DCFaC017afC771Fda1Cc2424cb72A84725f5""",19912 USD

"""0x17Bc55276D07E506851FE0F1d1597f7f0B875eb1""",19422 USD

"""0x7f93Dc22fE89d459E733dAf8B63c94eE4E31EA98""",18782 USD

"""0xf9cAFEb32467994e3AFfd61E30865E5Ab32ABE68""",18057 USD

"""0x600D628A32F364017BF554Faaab8A7683EC3145E""",17925 USD

"""0x2F9638eD74A9d9c8E343e978c5575b5a64D12ac5""",14742 USD

"""0xa4c0497D6630903fBC9b39985084E570628a1a32""",14025 USD

"""0x149c5af238267F6e3a1745570dF1280f939b4A88""",13071 USD

"""0x99735E33Cbe1261621E8f426f458501483E4d165""",11408 USD

"""0xf3E6a2098F6889cEAbdC541F4577242C9437F9DB""",11228 USD

"""0x1e9D349CeC77FEA6481F009593101d0e20a69490""",9828 USD

"""0x1114C78D5DE672996d812DC2E1a05b5F33EAcDFb""",9455 USD

"""0x111527f1386c6725a2F5986230f3060BDCAc041F""",9441 USD kokomade

"""0x1110F5B97703D14AC3dE91bdcd12Cd4566ae48D5""",9419 USD

"""0x1113eFd5C8896CcF251EA360bB9d91F113707F80""",9382 USD

"""0x8CcB98122f0e29D69C083E863721E2F4ed5cCe0d""",9123 USD

"""0x87A38850d65b7235c20B3427d45ad86472000000""",9096 USD

"""0x111206594F2fB5927f719b4417Ab1DA3D41B14b1""",9095 USD

"""0xA2653E02bBb8a1616cd888173af588Ba89273839""",9028 USD

"""0xaef646C140275463755346Da20DE3750001a0537""",8465 USD

"""0x65f2ed55f5d267F22bF444e5a73d7b19fAf112D7""",7854 USD

"""0xEa63c70070685f02e75D6F35F29E1E1DAAEbe8De""",7668 USD

"""0x90f4B7e16Cab7CACe53769e5470f87d667464c3A""",7332 USD

"""0x4A3D63382d17361dBA7628743220285F9c169CE4""",7042 USD

"""0xeF7A0d9a0D1b88BBaf3943595dcE0Da0113Abc9D""",6996 USD

"""0x9B6ec018323c6b368DB5412e032119f50be7e4cd""",6911 USD

"""0x77ad3a15b78101883AF36aD4A875e17c86AC65d1""",6911 USD

"""0x0973C87c2923d7489f5B26E60185fDD878BCe174""",6900 USD

"""0x810305CBfB1E085837e97611EA961ea81324a950""",6872 USD

"""0x30882DbeBe61eAA99A9816e78E28FA529086f567""",6766 USD

"""0xd1013C62f03ED1FfedeE32E75F048AFe6E8Fe337""",6268 USD

"""0x6AA497831136d7f3175aad245cb672dfE32539BA""",6004 USD

"""0x35989fC7c0a34de0e6F081a1d11374f164155dE2""",5809 USD

"""0x5439B329D4Dfd62A1995F15BEcD4A37FCA20031b""",5543 USD

"""0x4f9B6B80923b826A4aa013D0fceb4f880ad86EFe""",5491 USD

"""0xeB89055E16Ae1C1e42Ad6770A7344Ff5C7B4f31D""",5350 USD

"""0x312aab64Bf7f2Af407869245FCc7250582A85707""",5249 USD

"""0xb7BCEf36C99Cd8504ffa2755AB4FF4E34368F07A""",4921 USD

"""0x69F8968B98a6b66DfC0363466347A1E386D39B14""",4658 USD

"""0xc9D7C09E32ae8B422047fa9c8E14ec4dba671692""",4569 USD

"""0x83b4F74296738d8C2e15bD7c1f4a19Df122354f5""",4515 USD

"""0xC547E1F9B8898F0ea1b6137C41EF15f87292eb58""",4470 USD

"""0x430a00EDF76911Eb9A83D77Bd02f27B54F8Fe1fc""",4455 USD

"""0x97f06408c242D7c9Da67177979C72dEC7d555817""",4360 USD

"""0xfc90ef872985a951CC7c5e4CBe29dcbc3a7F80d0""",4188 USD

"""0xA001308434A0a1cC150bBf897D23D55036959AaA""",4163 USD

"""0xF77DB8cC8AcAEfe8105Adf499Fd85fa69BBc17B5""",4105 USD

"""0x7cbcbd5E08eDae602cBAaA51bed260345AcF5596""",4040 USD

"""0x93dD44Bdb5717F38d0A0E76CCa9d177E047b5571""",3823 USD

"""0xAa7b2CBa2A9A44aBEC2ee1Be5458b76293a736C4""",3794 USD

"""0x7E2f4BcB6E39d9af1E63B792E648E8c6AD869575""",3512 USD

"""0x26172AEEE87eB01bAC126228BdcF59e20c8c8b3F""",3322 USD

"""0xCd221aacf5ae0ea5872DFe898A99Ec0db9891Da3""",3099 USD

"""0x19a1cCaA99D8E195B60F39E90d0f994fa2D4d921""",3020 USD

"""0xF966299912042608ddC7a4cb81F1201AF4958c18""",2951 USD

"""0x0D60630f4D179B36784460A4d2Aab49A957678BC""",2826 USD

"""0xbC25AdB300885Dd7a40DAFaFCD6150E23F2E11df""",2816 USD

"""0x4ADa23a97451e0B43444aBE15A2ea50a3E6110F9""",2814 USD

"""0xc9BB58bDbd73314A8475C9623910d15BbcfBfEB2""",2786 USD

"""0x01eb742F7665c1A49EFd98BD436F2D21E9BD278c""",2674 USD

"""0x3DEe4C9C9E32918cB3CA275C616aFf4611686f67""",2467 USD

"""0x844Db0439369A3599D5A9829F58EBAFc57C970C4""",2445 USD

"""0x7358E5D24D1124BF78398CfA002c6e2218B9D7d8""",2419 USD

"""0xb8f929b7252947d07ebE35112d105633291cf3Fc""",2363 USD

"""0x893CC3BeE790245Cc5F9d81c883D2eBe3AAAdA5d""",2287 USD

"""0x3C06B980263F993143d17A496FCb65A2284B1203""",2284 USD

"""0x92B079C957C29Ed12ABDCcAdcADD0dB7F920d6af""",2091 USD

"""0x80A3dD8845D7Ed98EdFF2ABA4790e81d0f2E311D""",2058 USD

"""0xE368F233DFfdAfa26c168CCdA3581860eE51EE76""",2049 USD

"""0x47A2CbDe64E2d671D9cFDE2bEe8b68645b4E10f7""",2046 USD

"""0x7f0ab2c2ffcd7a8a7432D95bFC9c321d883b8947""",2039 USD

"""0x9C156e778Bcb111B7E803f8773b6B3A627A1aC84""",1973 USD

"""0xCB11673592cC6C4B9584F33BBBA6C6cF07Dde3f7""",1915 USD

"""0xb0812e0006470fE99F71165fC7C1A2312F7b90F2""",1902 USD

"""0x88141d0c679A2ED6B0C7C26C9D76C90d753609Bd""",1838 USD

"""0x6d2d843dD7a97BBb5DA00F3C3D97551fb8E57c2E""",1832 USD

"""0x7bac3e1AAb60e6898a9af0BC5D7be8198591a2fA""",1810 USD

"""0xC95C51cAaDdB5897966508005D75E53Dcb7FC975""",1791 USD

"""0x4D77Bc6443Ba6597128688fc86A1419EE3Fc4d54""",1790 USD

"""0x441B8378d7FA4cb363Dba31CD985DF32d06a7CD6""",1702 USD

"""0xA736733c07896D9Dfd774eC7a52FAf789fb289a9""",1701 USD

"""0xC7003dEfBD8290d43504CC2366bfA7Deb6B92497""",1686 USD

"""0x7f95D7B2CE49F11Ce318C4A2904091C95946c636""",1576 USD

"""0x202bB2FaB1e35D940FdE99b214Ba49DAfbCef62A""",1565 USD

"""0xFb3A10DC25838C242d227100624ef4Ff947Ac10f""",1563 USD

"""0xd4718ff0d2E6918f69bAd78d6DEb667329C5D959""",1558 USD

"""0x2b0f576B3255Eb1D11175556449e03B6bD08A345""",1550 USD

"""0xDe5780F98DD006A388fdd55911D4cb73238b702c""",1481 USD

"""0x71c7a9dd698A2d076D926277ca4Bf55e9f40AF29""",1436 USD

"""0x8D47120bFCe33eB8C7E03D20C78749851BE96041""",1394 USD

"""0x1F7Fb25825e2f66aF76fd54aA839585016dfb6C3""",1393 USD

"""0x4d72c4200c1a1E29D9Ea257885381De96fC97F95""",1380 USD

"""0x5cC1BE595Adad36DcC43EA8D64e8E2cE45Ad325f""",1365 USD

"""0x681de2C1f8b6A6Cc3d4A50c5373003CE555A4a4E""",1345 USD

"""0x67A1F29A43D5c3560B98b8C0C440672a11D4Aae0""",1310 USD

"""0x3EE02468cd7EDd1E623011e2005247A7a0C5A664""",1289 USD

"""0x9FA667b348B697A8cACBFEaa6C8B5D51B75A91c7""",1260 USD

"""0xc07329A2D89Dc4f17Cf8A212A7475a807913eAf7""",1252 USD

"""0x3F96a535F9D31cbc59Bd66Caf4719bFD392C9E31""",1246 USD

"""0x8a95d0eFBb0052638fE7F30eEEF621045aC2f5b2""",1227 USD

"""0x94f8D44844DD2E061DB2d3C48f9FA0C3fC560a28""",1180 USD

"""0xC7CC9bB8D0e978EC58e9c89ca5224f29A74DaA3B""",1093 USD

"""0x003603352478fd9f09a844C34B2A35b5Df0eF7c5""",1092 USD

"""0xbE9064c409224D858F5fb12A5D3E8e417d9e28b7""",1061 USD

"""0xAf75D3b83A131caBF19EA9b101Ae9Fc67747Cf82""",1014 USD

"""0x7523A8FDbCc92143cF523B6d771433369e915722""",995 USD

"""0x1cbDa05aDD081F3c147965E9De611eA6B3F356A6""",901 USD

"""0x6209988953ef2eda5F7F0e86B4e2bEbbF5924Df3""",883 USD

"""0x02Ac5B5d3c70e74322ef7EBCAA3Ef0f807FE5e58""",844 USD

"""0xFD0fC7e764C5D41f5d104DB1c986A89a0C18D426""",810 USD

"""0x41B5cC38512346199909D9eFABCFC6FbAEAf8b28""",787 USD

"""0x8f7AA962E048eC6DB77cca8520b65Ea9676C3bE4""",775 USD

"""0xB4062bcda1254164F54E326Ba92be12a515B192c""",771 USD

"""0xab8897588d2DcF9D892C00465F4CDC16948D153a""",684 USD

"""0xA97c9b02B6c2D6776AD585eDf496DF9De8AD2246""",657 USD

"""0x570eBD91A952B35f89491AEB7d98bfB9d711c532""",644 USD

"""0x547C9434Fb5CA544bca65da36D4B7A8cdeCeB7d9""",603 USD

"""0x543Ca7ED11ce2fF50078651bbbeD70D44d4dAE6a""",578 USD

"""0xf71cBe5b1d56Ccc7f57337484d3681FD65434975""",575 USD

"""0x03bc28652E492Ea95b9F330b9Fbdece4Ad228B42""",570 USD

"""0x5BBcef190712c15E7654eeEd4580bf5D8Ba913eD""",570 USD

"""0xff80903D01DcDDDB6c2626dFF959D8ceaaBB7F9e""",559 USD

"""0xaF589b5BbA5113e9733e44DAdFf8AdeC1438F8Fc""",557 USD

"""0xde8F3d9ED712AA6B40d8842FF7294b19f98fcbE6""",540 USD

"""0x711B1b26Ea027b98C02799F90b9440088ba5256E""",516 USD

"""0xFc837a5449F852A35076197C23842497d79b1bd8""",515 USD

"""0x3Eac6C2fc5c13C9DBA43D73133DdB7B85D014EC6""",514 USD

"""0x4A4838e584C06962d06cf612b26043d5ada3Af9f""",501 USD

"""0x658B56E8bF470B40348709A4BB37c20bFa53f4Ab""",477 USD

"""0x1abE27097d3eB54d1A6deB4956c1580287F5A663""",453 USD

"""0x5346117825C3E19E6632F8A553728146dBc5Bbe5""",450 USD

"""0x822516c80cbCEa4361809A64185f81a213aF78F1""",447 USD

"""0x38237d83555B6E46D0bCd2F56c7af8cBEdCeCD13""",444 USD

"""0xD7B7852624d16aeed04ad7A806f56b0a2cE36988""",440 USD

"""0x779E10cCB2Fb9B2F9A095eA7cA78e90133f6F1b6""",440 USD

"""0x9F67509404DeC976506faD264aEB3B50a751E3b3""",435 USD

"""0xc426e93Cc0113FE105230C4c6649DD3728df6A91""",430 USD

"""0xcA33ad439F2FeC413F69832601ce6d269761314C""",414 USD

"""0x7991D9f6F50F71DDb3A016c30ADb0217ADe84e6b""",403 USD

"""0x2d13c884C4c418664aBb1b4A7f491dD89247e42E""",383 USD

"""0x90ed7e63BBeCFE34273D705e0737629b9558d450""",380 USD

"""0xe127657F6b29A14685A16e4AaC9Ce33618e74719""",380 USD

"""0xA1bF99EB31Abd92F18b8cB82389498787763509A""",377 USD

"""0x9F6bAa586B104D8e7118dEE887a0B82a8EeC6738""",368 USD

"""0x7B2ffe139191b962c1f5686aE5025d4A64eAF2Ee""",367 USD

"""0x854bC84A2e5931B6f7D75d142624caa133EB4440""",366 USD

"""0x9EAb4166434395a26c36DDab1c4f5B25BC9e2BCf""",348 USD

"""0xE88Aa2353dAF01156db05Ee1111E91e2Ab823818""",338 USD

"""0x31BB64030B28e5D9970d5F8212d67feE94068EfF""",331 USD

"""0x6B0256458Fe2338DA09E608D35a6B199b280C2ab""",328 USD

"""0x3B79e259c541947B538A72595D97F3cf98Fd266F""",327 USD

"""0x4c13e6C8F79bF6b21BDe026B55d64B1b64fd4980""",313 USD

"""0xaBdC1783800d4BfD0E3Fe73A4f7B0fBf3af6e5B3""",313 USD

"""0x192a25D7aa74a1bf15192Ae6e3170276ECED6f31""",308 USD

"""0x1E30389537d7EA082DAf4736273953f9b1832bE4""",296 USD

"""0x1A71Debea4eFfCD4D7E1C2d09309869f81a06735""",272 USD

"""0xf4669E52adF64BB72E2486fC746c7A9Ac97FA522""",271 USD

"""0x409F8189C7b02f8f320364929afA3798AF05728D""",271 USD

"""0xcac8C59d187f0eaBa4bb37ee35D2f101566a77f2""",269 USD

"""0x2f391d640Ea3590B39AFD1FfA89f9A7Cba8eDc6f""",265 USD

"""0xE249e8B0007775622E31aCec974822ce34A7EEff""",238 USD

"""0x7dEfe5d8f35A46Ee5B8F9fcA4d553061e99327C4""",237 USD

"""0x152438A1fDD0608398D248Af6C9800ee6887E690""",232 USD

"""0xd72820Db2cC0f5B6c043dC8E7eb2C079faDA25cD""",226 USD

"""0xDDA472D2Ac50159cB4DAF3078DD7De22C4EF1Be6""",222 USD

"""0x98cBe9F936A2E5776506eea67B958F66aa4BA55c""",217 USD

"""0xC584A0A0A5083618C8846C52D204C4Aeba14fe22""",216 USD

"""0x151ccff63D5220Ea6c3B5271f3970c3b1cf187F9""",216 USD

"""0x80Ecf0e74A21011B5ABD7e3f94F47Fb137d7E5E9""",207 USD

"""0xBc5D9c6458B3746229Ae889B8D6B14232B48e87f""",206 USD

"""0x44CC11bFA214C5B16f5BACA23E4e2cD768B834c9""",205 USD

"""0x0127C3Fc6f4fED0a3373c7CF8e73E0B5d5C025C5""",192 USD

"""0xf0c6D5E9A51b7590e1C11329E0Cc8fEfBd1Af67f""",180 USD

"""0x81135ade3eea529a1eA6EcE65c403f9bDa5DC272""",175 USD

"""0x14C6479c88B2c445D0bDB67185Da99e2Cc9e0939""",171 USD

"""0x4fFe6CF9C64f93e551B56c6F45599aA3A6CD12BB""",168 USD

"""0xadde00B8A6957F79a1Ad63C9364BdD6f7b8e4ef4""",166 USD

"""0x5D1c163238dE9084C2d43F9eC383140a6F28cc0C""",165 USD

"""0xE00c68145b524c31C136eD733bd5c947D6EedBD5""",159 USD

"""0xa9e4923c3D1fF70060702DC5a15b7EB3Bc2e1e6F""",153 USD

"""0xfb7a0B3e83Fc0673Bf96302e0b46ebAA75469219""",150 USD

"""0xffc0A5114e8c8a732fC512eE7521bbFa94EF2Da9""",144 USD

"""0x67556A095EC5d2Ea6d1e3790Fc90694acdEAD55B""",141 USD

"""0xB2fCD8D8EfE41812cF0A47bde528BEf4417f6A97""",132 USD

"""0x60FFcD3F6C7Df2B31d2976113b2c7892D4e3C83D""",132 USD

"""0xa4b372502E39C619c2e8fb3b52A618CB45786174""",128 USD

"""0xaf7eBE980EAa1414cc2fd241D94DA282e53c65d2""",125 USD

"""0x5Ba5f211C95e62fc96A78Dc5E50bb4df1C9Bf2c3""",124 USD

"""0x82a6EEB20B028f092D8109542216A96783b366b3""",122 USD

"""0xb38F7eC65e7A8Fba84156AEEa3B6eD20f1e36c67""",117 USD

"""0x2BFe66759f0331066F3E7D57b3DC9a96bfC17927""",112 USD

"""0x6d250bd0c42dbE4ae0dfD60bbf274c4A916F5d33""",112 USD

"""0x031B18dcf07042d0E38c1cfe5c9Ecf576415e4B6""",109 USD

"""0xF6B0A03f5E3DC939655761Fe34f1ffE570002979""",107 USD

"""0x5e8E014766474a83fdC201c6739534E3bD6CFE4E""",101 USD

"""0x05e6A2f4ce8B76203Aef187FE6E246F1a503C378""",99 USD

"""0x6762351caFf0f81A8CfdEC6DA7BD75E82Ddf9fb5""",94 USD

"""0xC433cFA3E00853402A4018EEBdF2f7110EAC8Ef2""",93 USD

"""0x92abC2165bB4E23da156035A228b7293497f0690""",87 USD

"""0xD8F0B3A33F22B3802Bf1399Eb11046A6C8fF5ca1""",86 USD

"""0xD87601e05e8D33871A5f95995A9768bDbf64Cc98""",84 USD

"""0x7b69782c0a2C1aCb059a77f013980719A77A3DA8""",84 USD

"""0x70cB0ddE6A5C258A37CEbcDe3CA828097FD9F826""",83 USD

"""0x3f4D24E85A7b92e37e49Bc2ADFf40FB320D3FcCd""",83 USD

"""0xEf9A90c6F77533da11c232149EDFE18e3e97826e""",80 USD

"""0x17f5213aF48758f9aA94Bb007a1E559FBe393238""",76 USD

"""0xa8ac9C0403d8a31cfC1Bf43e09231C0FfAf52dd7""",75 USD

"""0x0B171a05ed6031a60a94994F437781C2258C315C""",74 USD

"""0x70131B2cBa1383BB4CC259Ed673a9CC01e988900""",72 USD

"""0x11E65359Dd5e13578F803829f9aAA16D75C1E4F4""",68 USD

"""0xB1739087142c4e85aEB14F58A7AD4da2e3Cd203E""",68 USD

"""0x6Cb8E2Ebd6bdEFF71Fff1fD0592fE3b0830B17df""",67 USD

"""0x8ECeae71958E3877F11DB37871E3a0D8D87142bE""",66 USD

"""0x5390d4663Aa36cA54C07A55065BA54d5FC1A4C25""",66 USD

"""0xB91E67Fb0140077774DEC79F7D273a3096702554""",64 USD

"""0x54D4ADF82E220b4853618B601C61d27C9079bD29""",63 USD

"""0x477dc0e77fEF1Bc9b58De5caa641f77Ba4116E14""",62 USD

"""0x205da42Bd401D06BE40a846D28D72740e8C2C775""",61 USD

"""0xFF2B6D5653da2AeAbd3944736a0b248C780ceBca""",61 USD

"""0xA28c311535A83570b354e1578Ef284163a027267""",59 USD

"""0x58F570E597d8cCE49888E30F4f4f3aF5BEf80fB0""",56 USD

"""0xa3dfc440b3E8b9ce331c34Ace40981185e7d4077""",56 USD

"""0x24266b04b3c96B1bAB4704F7c59bE7123bcd2B70""",56 USD

"""0x2c06f893423ecfb0daeb4fafAeaf6c1BABBE9912""",54 USD

"""0xBDddc60650f5E0B5eA61E957D665ECFb90f89a88""",54 USD

"""0xf717a2D4E6e68c43602ABB5320F30acD51df6e62""",54 USD

"""0xfD1444B90feA1F6Cf8f5198a5efecdA0cd8f926a""",53 USD

"""0x7dc2869d44Dc02b91ea7efdfbb8e342b87aF5Df7""",52 USD

"""0x6F9E887E54065fA7f8b7d4492D6d026C28b089e9""",52 USD

"""0xe0B0Ec853478D1377CcF580F78D2F54A086DE44a""",51 USD

"""0x922A40c3698F375FDeD8C780a186420881Dc0329""",48 USD

"""0x2784D9d3021Eb23919e2e5383A15087c6c45DaA1""",48 USD

"""0x38012de87fb0EFF052cC6066854a196C942e5C41""",48 USD

"""0x1265F7550f7cB16f39F499De7A4cBecF60d31d7F""",47 USD

"""0x84C1D9a815597dEC0B0269af829dB3B1AFDB3B9D""",47 USD

"""0x90EA417c88ECDC83C17B78210B60473194131764""",47 USD

"""0x66aa17dF8bf02f73592c208bF96f05e115DE1310""",45 USD

"""0x00Da2a88c2163001b76887FC1596036070eCa618""",44 USD

"""0x3a89346a449cF3D45e2408D91C3361f7a34A41c5""",44 USD

"""0x2C9e0C615DFB977AE22A670828352a6B6cf4cb31""",43 USD

"""0x93e5f8B4c9294c0b6C95f3D91B87e81ebD867201""",42 USD

"""0x250903EFbb1BdaB89F47Ab6BCc0c6198A5aF6eAE""",42 USD

"""0xbf14beC74Abec3e0992695D449895797c202Ae79""",42 USD

"""0x9c6a067e9b97744C9355D3e5774511B724Fe9b74""",41 USD

"""0x4C4eBF267C95E494e5e07986C0247f50aF646025""",41 USD

"""0x77D25F700B9F6AcCe25682d6395361c0a3dcD19e""",40 USD

"""0xe09Ad9E3e86E05863C4De3a9532d08F364EEF756""",40 USD

"""0xC1da309F85eD397A942f9bF212cdd63110E61515""",40 USD

"""0xC53Ae2Bb631cb9d18731F9E60553FC4328849683""",40 USD

"""0x2CB5c2458226C3A5A53Cb5B84EE9E7806Eb57F13""",39 USD

"""0x204e8c02a1F3AE2aD947758e206F96E6DfB60201""",36 USD

"""0x50566A818540BC14FD3980eF56A36B310c757836""",36 USD

"""0x9d9D6Cf4Fa053726c0335B614CB3AE04caBaDc0e""",35 USD

"""0x7BD75159daB06Dfd258a9dD4C2eE25ac6eC5b958""",34 USD

"""0x310166D6dD5c69666152C4f12D6FE85eFc3E2935""",34 USD

"""0xA40899e3c637489365cc2833C148AC853ac3bdFD""",34 USD

"""0x59c14857ebd1056B45DFCBc2D19f78326C0c254B""",32 USD

"""0xECc596eFaA8aC5618546EB13C62E0d490BC5829e""",31 USD

"""0x5546c59D7396f8DD5A4413D2ba80C859b173a550""",30 USD

"""0xE729bE28fB826691BB314258604cCFcD6aFd591C""",30 USD

"""0x50E9DFe7F523ed9E54218292125b96dF82F99210""",30 USD

"""0xA96530A6dde3f6725FE35948f8c7BF41A5c100d1""",30 USD

"""0xe8C2bE7F4F9cb554B0B711f4411D5C01375bAeAE""",29 USD

"""0x31FB8fDd210e5D1BE6DE14C6F15c9E06FB983eF9""",29 USD

"""0xb831Da97ad4d68D69A9Bb74f9920da669FAA8d02""",28 USD

"""0x64c9648fdAeC5aB0dBf2d3690473D9910aFD688d""",27 USD

"""0x30b0f166126D7601325E8b7F1f292f796dbb6F0A""",27 USD

"""0xcb709608de4F1ed3137e640Be11eBBb753368ae4""",27 USD

"""0xf337ac4f23f1580bd21EAf89482e425a7588Bc55""",27 USD

"""0x049C92312aAaA40A2369E38f04B0174FB0262099""",26 USD

"""0x4A576c7154C98F98b9821DF3D0587d489a452D6C""",25 USD

"""0x5AFCf8473780AB7c948B3c6efF36B46aE38B5596""",25 USD

"""0x8A9e43A12984B4fB450EA7211828A6146222bB1C""",24 USD

"""0xD987B8b91845089ccd8bf7aB46D48Da8e53844ab""",24 USD

"""0x930939D60c84bD6A61dE6e0D3DD32d6Bb790631d""",23 USD

"""0xa878e3a5f9e3889f68042A62FAbaC39c4C2715e6""",23 USD

"""0x150EE744eD5f4d143B1495d8A0125D3B99E599b0""",22 USD

"""0x371eFF4d9fb91e14070D70C68964E966DD26b6A2""",21 USD

"""0x9278bf6A3222d3f9e778De1267fB26D00ee3ae33""",20 USD

"""0x832DAD11e558E8BfAf305478Ff4cA5fb15768E58""",18 USD

"""0x1B909479CAc7B731f11e41449d03B5E85fF083A1""",18 USD

"""0x442DE70AB7DA49Ce00DbBFCaaB35Bf6363415A30""",18 USD

"""0xbD4aAA8c0D83101f15add99E84fd73b52cA89628""",16 USD

"""0x973098e2472aa9AB01472999bEF5F2D2299e85a3""",14 USD

"""0xb8D34e42fF4C120cb68800c3951b8Cd6D210528c""",14 USD

"""0x16647A1DcA3ca994732B3b142156978843ba94A3""",14 USD

"""0x3C7e066bDE5c5C7D71Bb2Ddd11C44BA8A7BD5866""",14 USD

"""0x249A1B925E48D3DD31823A9Ae76341229f298038""",13 USD

"""0x4AC97DcF061497D42D2633f3A56212e2B33E4Fe0""",13 USD

"""0xd365CD97dFEcB2e202cfB7054995d3fF14E7B814""",13 USD

"""0xA157d019a4415C5629340A772FbE32d089b36f76""",12 USD

"""0x91e7cE2cf99EAd1C15eACAeA848f3bAB0Ae415f9""",12 USD

"""0x69aEA0d6C6B1b3C1975369c85BF751e6b7d68dfC""",11 USD

"""0x0c6aBE9d6d0c9EBdFa1906ef7FdD783d8FBB455c""",11 USD

"""0x87646b56aC0791cE06EF479368a7F5583D935360""",11 USD

"""0x21d1DA2ad3BFfDF0aE2C04E64Da106b911e6B04B""",10 USD

"""0xF0Ee92876307d9b615C93bc7eF5a829207502C13""",10 USD

"""0x11F5eA6F1474107Bc88F2A5833D2174043F46F70""",8 USD

"""0x62d0dB99d609cC000D241eC438f0f95c06F5F805""",7 USD

"""0x99c968C21C5fCdA2A0F65AA5CDCF65c56F876717""",7 USD

"""0x4C0d5b78Fe1a34cBC7b77fd6C1dff5d66E8053fD""",7 USD

"""0x626113523799639649B4deDcBF54842716A92535""",4 USD

"""0xa7e51783E943301Fcf5B41686A312047e8794450""",2 USD

"""0x95aCa99a4175560c7c99137DCA4f10fA87aC1db0""",2 USD

"""0x9Ddc1018a0Db29538d98B6Fa62C2F6C22A871A13""",1 USD

"""0x4184efdB36e18d34Cfa5be99fe7227387CB0be09""",0 USD

"""0x090649F27545f12A3951e52D5367AD927f6c3F2D""",0 USD

"""0xee24D2a854F1A8Cc656F5E567659822F79a9d937""",0 USD

"""0xC513e29362788fDfff594e2bA05EC9105408c90e""",0 USD

"""0xa56A70c4C9Fc392aF23855fb81DD4B20Cc8c1111""",0 USD

"""0x8C93743F19eFa4945EE76Fc08d74833F9629C69a""",0 USD

"""0xB4498D64082326Ab009EcED9b8B64567B86E3a53""",0 USD

"""0xF538718b789D27Eb0963F63d0EE59F89C070183B""",0 USD

"""0xE547e4a461ac87ee333E0C48B6171796D39CEcBe""",0 USD

"""0x009D2c4aae51325D712D3DD1C5CC6564C3c981AE""",0 USD

"""0x25732cB1dF235bd5C12240a17061f8670123FedD""",0 USD

"""0x560b05965b7b1c42e05204113d66B8f73359Dc34""",0 USD

